"idcompany","country","channel","profile","idcompany-2","registrationdate","planname","paymentfrequency","lastpaidplan","firstpaymentdate","retirementdate","avgmoninvoices","avgmonbilling","users","downloadreports","helprequests"
2070,"COL","Digital","Empresario",2070,"2019-08-01","plus","6",NULL,"2019-10-24",NULL,40,6023,"8","10","10"
2071,"COL","Digital","Independiente",2071,"2020-07-27","pyme","12",NULL,"2020-09-24",NULL,2,2576,"8","3","4"
2072,"COL","Digital","Contador",2072,"2019-08-26","pro","12",NULL,"2019-12-07",NULL,32,1236,"9","6","7"
2073,"COL","Digital","Empresario",2073,"2021-07-25","pro","12",NULL,"2021-10-13",NULL,22,4484,"6","5","7"
2074,"COL","Digital","Empresario",2074,"2022-01-08","pro","6",NULL,"2022-04-16",NULL,16,5471,"10","7","5"
2075,"COL","Digital","Contador",2075,"2019-04-02","consulta","12","pyme","2019-04-07","2019-08-21",18,7408,"10","7","6"
2076,"COL","Digital","Empresario",2076,"2021-06-29","plus","6",NULL,"2021-10-01",NULL,108,3785,"7","9","0"
2077,"COL","Digital","Empresario",2077,"2020-03-02","pyme","12",NULL,"2020-04-27",NULL,48,4706,"4","1","4"
2078,"COL","Digital","Empresario",2078,"2019-06-25","consulta","6",NULL,NULL,NULL,65,4474,"10","8","1"
2079,"COL","Digital","Empresario",2079,"2021-08-10","plus","6",NULL,"2021-11-30",NULL,36,8025,"5","9","5"
2080,"COL","Digital","Contador",2080,"2019-02-23","consulta","6","pro","2019-02-24","2019-02-24",152,8133,"5","1","2"
2081,"COL","Digital","Independiente",2081,"2020-11-02","plus","12",NULL,"2020-12-19",NULL,978,5610,"8","8","10"
2082,"COL","Digital","Contador",2082,"2021-03-27","pyme","12",NULL,"2021-04-07",NULL,129,2484,"6","0","4"
2083,"COL","Digital","Independiente",2083,"2020-06-29","consulta","12",NULL,NULL,NULL,8,5283,"6","4","10"
2084,"COL","Digital","Independiente",2084,"2020-06-26","pyme","12",NULL,"2020-06-27",NULL,2500,1174,"4","10","3"
2085,"COL","Digital","Independiente",2085,"2021-07-12","consulta","6","pyme","2021-10-31","2022-01-02",7,7225,"5","10","2"
2086,"COL","Digital","Empresario",2086,"2019-07-30","pro","12",NULL,"2019-08-28",NULL,0,7507,"6","5","5"
2087,"COL","Digital","Empresario",2087,"2019-04-15","consulta","6",NULL,NULL,NULL,27,9402,"2","9","2"
2088,"COL","Digital","Empresario",2088,"2020-01-21","pyme","6",NULL,"2020-04-20",NULL,347,3788,"7","4","2"
2089,"COL","Digital","Empresario",2089,"2022-01-05","pyme","6",NULL,"2022-01-22",NULL,1109,4492,"2","6","0"
2090,"COL","Digital","Independiente",2090,"2021-06-29","pyme","6",NULL,"2021-10-03",NULL,34,5900,"3","4","3"
2091,"COL","Digital","Independiente",2091,"2021-10-15","pyme","6",NULL,"2021-11-15",NULL,1371,3137,"4","10","7"
2092,"COL","Digital","Independiente",2092,"2019-05-04","consulta","12","plus","2019-07-19","2019-08-27",1885,6117,"5","2","5"
2093,"COL","Digital","Empresario",2093,"2020-09-10","consulta","12",NULL,NULL,NULL,9,2302,"7","10","1"
2094,"COL","Digital","Empresario",2094,"2021-08-27","pro","6",NULL,"2021-10-12",NULL,16,4787,"8","0","8"
2095,"COL","Digital","Empresario",2095,"2019-09-13","pyme","6",NULL,"2019-09-14",NULL,9,2405,"7","10","5"
2096,"COL","Digital","Independiente",2096,"2021-06-02","pyme","6",NULL,"2021-07-09",NULL,18,5360,"10","2","3"
2097,"COL","Digital","Independiente",2097,"2019-08-04","pro","6",NULL,"2019-11-12",NULL,446,3336,"7","7","10"
2098,"COL","Digital","Empresario",2098,"2019-08-11","consulta","6",NULL,NULL,NULL,56,5091,"4","1","6"
2099,"COL","Digital","Empresario",2099,"2020-07-28","plus","6",NULL,"2020-07-29",NULL,710,6379,"9","2","3"
2100,"COL","Digital","Empresario",2100,"2020-01-10","pro","6",NULL,"2020-02-12",NULL,171,9789,"4","10","1"
2101,"COL","Digital","Empresario",2101,"2022-03-18","consulta","6","pro","2022-04-01","2022-05-24",455,5030,"1","2","1"
2102,"COL","Digital","Empresario",2102,"2020-03-10","pyme","12",NULL,"2020-03-11",NULL,239,1724,"7","3","8"
2103,"COL","Digital","Empresario",2103,"2020-02-16","pro","12",NULL,"2020-02-17",NULL,298,9495,"3","5","0"
2104,"COL","Digital","Empresario",2104,"2021-08-01","pyme","12",NULL,"2021-11-04",NULL,467,4943,"2","0","2"
2105,"COL","Digital","Independiente",2105,"2020-12-03","pyme","6",NULL,"2021-01-09",NULL,293,8674,"9","2","9"
2106,"COL","Digital","Independiente",2106,"2019-03-31","pro","12",NULL,"2019-05-11",NULL,60,8798,"7","8","10"
2107,"COL","Digital","Empresario",2107,"2019-10-07","consulta","6","pyme","2019-10-08","2021-01-09",14,1759,"6","1","7"
2108,"COL","Digital","Empresario",2108,"2021-05-15","pyme","6",NULL,"2021-05-31",NULL,26,6185,"9","1","10"
2109,"COL","Digital","Empresario",2109,"2019-02-05","pyme","12",NULL,"2019-02-06",NULL,2872,3942,"1","3","6"
2110,"COL","Digital","Empresario",2110,"2021-11-27","pyme","6",NULL,"2021-11-28",NULL,1210,4310,"1","10","5"
2111,"COL","Digital","Empresario",2111,"2020-10-16","pro","12",NULL,"2020-12-05",NULL,46,7170,"10","4","7"
2112,"COL","Digital","Empresario",2112,"2019-05-13","pyme","6",NULL,"2019-06-15",NULL,11,8396,"4","2","6"
2113,"COL","Digital","Independiente",2113,"2021-10-02","pro","12",NULL,"2021-11-09",NULL,1350,5093,"2","8","4"
2114,"COL","Digital","Empresario",2114,"2020-05-04","plus","12",NULL,"2020-06-01",NULL,143,2493,"6","0","9"
2115,"COL","Digital","Independiente",2115,"2021-07-23","pyme","12",NULL,"2021-09-29",NULL,116,5035,"3","0","9"
2116,"COL","Digital","Empresario",2116,"2020-08-04","plus","12",NULL,"2020-09-25",NULL,9,8854,"10","10","3"
2117,"COL","Digital","Empresario",2117,"2021-07-03","consulta","6","plus","2021-07-20","2021-12-25",159,5668,"7","9","2"
2118,"COL","Digital","Empresario",2118,"2019-11-20","pyme","6",NULL,"2019-11-21",NULL,34,8862,"9","10","9"
2119,"COL","Digital","Contador",2119,"2020-12-02","consulta","12","pyme","2021-01-10","2021-02-12",6,8831,"4","9","7"
2120,"COL","Digital","Independiente",2120,"2022-03-13","plus","12",NULL,"2022-05-18",NULL,314,3043,"10","3","10"
2121,"COL","Digital","Contador",2121,"2019-03-03","pyme","6",NULL,"2019-03-12",NULL,226,2359,"5","7","8"
2122,"COL","Digital","Contador",2122,"2021-11-02","consulta","6","pyme","2022-01-27","2023-10-01",46,5217,"2","4","5"
2123,"COL","Digital","Independiente",2123,"2019-08-31","consulta","6","plus","2019-10-05","2019-10-05",376,1945,"6","8","1"
2124,"COL","Digital","Contador",2124,"2021-07-10","pyme","12",NULL,"2021-08-14",NULL,71,8524,"3","1","10"
2125,"COL","Digital","Empresario",2125,"2021-12-16","pyme","6",NULL,"2021-12-17",NULL,363,1161,"7","7","3"
2126,"COL","Digital","Empresario",2126,"2021-11-16","plus","6",NULL,"2021-11-17",NULL,339,7721,"1","4","5"
2127,"COL","Digital","Empresario",2127,"2020-05-01","pyme","6",NULL,"2020-05-02",NULL,334,2430,"2","9","1"
2128,"COL","Digital","Empresario",2128,"2021-01-28","pyme","6",NULL,"2021-04-04",NULL,139,4090,"7","6","7"
2129,"COL","Digital","Empresario",2129,"2019-01-23","pyme","12",NULL,"2019-01-24",NULL,281,1884,"9","0","4"
2130,"COL","Digital","Independiente",2130,"2022-04-11","consulta","6","pro","2022-04-12","2022-09-29",482,4808,"8","10","9"
2131,"COL","Digital","Empresario",2131,"2019-11-03","pyme","6",NULL,"2020-03-04",NULL,239,7349,"5","10","0"
2132,"COL","Digital","Empresario",2132,"2019-03-10","pro","6",NULL,"2019-04-09",NULL,2791,7539,"7","7","7"
2133,"COL","Digital","Independiente",2133,"2020-03-28","pyme","12",NULL,"2020-05-16",NULL,0,9951,"4","0","0"
2134,"COL","Digital","Empresario",2134,"2020-08-29","consulta","12","pyme","2020-10-27","2020-10-27",14,9743,"10","5","10"
2135,"COL","Digital","Independiente",2135,"2020-07-08","consulta","12","plus","2020-08-15","2020-09-22",989,6311,"8","6","6"
2136,"COL","Digital","Empresario",2136,"2020-07-08","pyme","6",NULL,"2020-07-09",NULL,936,6766,"4","7","9"
2137,"COL","Digital","Empresario",2137,"2021-09-17","pro","12",NULL,"2021-12-01",NULL,1043,8160,"5","10","9"
2138,"COL","Digital","Empresario",2138,"2020-09-04","pro","12",NULL,"2020-09-05",NULL,0,7513,"10","5","2"
2139,"COL","Digital","Independiente",2139,"2022-04-13","pyme","6",NULL,"2022-04-18",NULL,1541,5216,"2","8","7"
2140,"COL","Digital","Independiente",2140,"2021-03-22","plus","12",NULL,"2021-04-29",NULL,268,3565,"6","3","3"
2141,"COL","Digital","Empresario",2141,"2021-03-12","pro","12",NULL,"2021-03-18",NULL,33,2449,"5","10","3"
2142,"COL","Digital","Contador",2142,"2021-07-10","pyme","6",NULL,"2021-07-28",NULL,11,1276,"6","7","2"
2143,"COL","Digital","Independiente",2143,"2020-12-30","pyme","6",NULL,"2021-02-11",NULL,2909,9125,"5","5","10"
2144,"COL","Digital","Empresario",2144,"2021-02-19","pyme","12",NULL,"2021-02-20",NULL,494,7752,"7","8","2"
2145,"COL","Digital","Independiente",2145,"2020-04-29","consulta","6",NULL,NULL,NULL,68,5303,"8","10","2"
2146,"COL","Digital","Empresario",2146,"2022-04-04","pro","12",NULL,"2022-04-05",NULL,273,3181,"4","2","1"
2147,"COL","Digital","Independiente",2147,"2019-10-23","pyme","12",NULL,"2019-10-24",NULL,320,1663,"4","3","9"
2148,"COL","Digital","Empresario",2148,"2022-03-31","pro","12",NULL,"2022-06-09",NULL,938,1090,"7","4","10"
2149,"COL","Digital","Empresario",2149,"2019-01-29","pyme","12",NULL,"2019-04-10",NULL,956,4511,"6","5","9"
2150,"COL","Digital","Contador",2150,"2020-07-11","pro","12",NULL,"2020-07-31",NULL,42,9712,"1","4","7"
2151,"COL","Digital","Independiente",2151,"2021-10-17","plus","12",NULL,"2021-12-02",NULL,68,5012,"1","1","4"
2152,"COL","Digital","Empresario",2152,"2021-08-26","consulta","12","pro","2021-08-27","2021-10-17",357,7904,"7","10","5"
2153,"COL","Digital","Independiente",2153,"2019-11-11","pyme","12",NULL,"2020-02-17",NULL,2,7405,"4","6","2"
2154,"COL","Digital","Independiente",2154,"2020-07-27","pyme","12",NULL,"2020-09-28",NULL,2415,4737,"4","1","9"
2155,"COL","Digital","Empresario",2155,"2021-08-10","pyme","12",NULL,"2022-01-01",NULL,43,6907,"6","1","5"
2156,"COL","Digital","Empresario",2156,"2020-04-19","pro","12",NULL,"2020-07-10",NULL,2125,3334,"10","0","4"
2157,"COL","Digital","Contador",2157,"2019-03-03","pyme","12",NULL,"2019-04-11",NULL,2533,7268,"8","1","0"
2158,"COL","Digital","Empresario",2158,"2021-05-25","plus","6",NULL,"2021-07-04",NULL,216,6224,"5","6","2"
2159,"COL","Digital","Empresario",2159,"2019-04-08","pyme","6",NULL,"2019-04-09",NULL,211,8602,"9","1","3"
2160,"COL","Digital","Independiente",2160,"2021-07-12","pyme","6",NULL,"2021-07-19",NULL,1185,6751,"7","8","6"
2161,"COL","Digital","Independiente",2161,"2020-07-26","plus","6",NULL,"2020-11-12",NULL,14,7869,"5","6","10"
2162,"COL","Digital","Independiente",2162,"2021-10-04","pyme","6",NULL,"2021-10-05",NULL,46,6914,"8","7","10"
2163,"COL","Digital","Empresario",2163,"2020-03-12","pyme","6",NULL,"2020-03-29",NULL,25,2106,"7","2","4"
2164,"COL","Digital","Empresario",2164,"2021-09-08","consulta","6","plus","2021-11-14","2022-04-03",1839,3826,"3","10","8"
2165,"COL","Digital","Empresario",2165,"2019-12-11","pyme","6",NULL,"2020-03-08",NULL,152,8328,"2","3","8"
2166,"COL","Digital","Independiente",2166,"2020-03-26","plus","6",NULL,"2020-03-27",NULL,369,8469,"7","9","7"
2167,"COL","Digital","Contador",2167,"2019-11-23","pyme","6",NULL,"2019-12-24",NULL,50,6546,"7","5","2"
2168,"COL","Digital","Independiente",2168,"2020-06-14","pyme","12",NULL,"2020-11-27",NULL,382,1627,"9","2","9"
2169,"COL","Digital","Empresario",2169,"2019-10-31","plus","12",NULL,"2020-01-07",NULL,14,1006,"3","7","0"
2170,"COL","Digital","Independiente",2170,"2019-12-01","pro","12",NULL,"2020-01-29",NULL,381,9410,"5","10","1"
2171,"COL","Digital","Empresario",2171,"2020-03-05","pyme","12",NULL,"2020-06-24",NULL,57,6774,"6","7","2"
2172,"COL","Digital","Empresario",2172,"2019-05-28","plus","12",NULL,"2019-06-08",NULL,1643,2748,"1","9","4"
2173,"COL","Digital","Empresario",2173,"2020-12-31","pro","12",NULL,"2021-03-09",NULL,980,9937,"7","1","10"
2174,"COL","Digital","Independiente",2174,"2019-04-04","pro","12",NULL,"2019-05-09",NULL,2409,7520,"2","4","8"
2175,"COL","Digital","Contador",2175,"2021-12-13","pro","12",NULL,"2022-01-28",NULL,681,4301,"5","9","9"
2176,"COL","Digital","Independiente",2176,"2020-12-19","plus","6",NULL,"2021-02-16",NULL,81,4668,"1","8","4"
2177,"COL","Digital","Empresario",2177,"2019-01-07","pyme","6",NULL,"2019-03-04",NULL,220,4802,"2","7","6"
2178,"COL","Digital","Empresario",2178,"2022-03-04","pro","6",NULL,"2022-05-02",NULL,199,1825,"2","8","7"
2179,"COL","Digital","Independiente",2179,"2019-04-22","consulta","6","pro","2019-04-23","2020-06-20",257,2232,"4","2","9"
2180,"COL","Digital","Empresario",2180,"2021-07-04","pyme","12",NULL,"2021-07-05",NULL,9,7689,"2","4","6"
2181,"COL","Digital","Contador",2181,"2019-06-08","pyme","6",NULL,"2019-06-09",NULL,47,9150,"4","8","4"
2182,"COL","Digital","Empresario",2182,"2020-09-06","consulta","12","pro","2020-09-07","2020-10-12",240,7144,"5","6","0"
2183,"COL","Digital","Contador",2183,"2020-07-11","pyme","12",NULL,"2020-08-13",NULL,28,2762,"10","10","0"
2184,"COL","Digital","Independiente",2184,"2020-12-18","pyme","12",NULL,"2021-01-18",NULL,2506,5065,"5","7","4"
2185,"COL","Digital","Empresario",2185,"2020-08-07","plus","12",NULL,"2021-01-12",NULL,38,1158,"9","2","9"
2186,"COL","Digital","Empresario",2186,"2020-07-07","pyme","6",NULL,"2020-08-23",NULL,2680,6825,"2","5","7"
2187,"COL","Digital","Independiente",2187,"2019-08-26","pyme","6",NULL,"2019-09-29",NULL,492,4591,"8","8","5"
2188,"COL","Digital","Empresario",2188,"2019-07-13","pyme","12",NULL,"2019-07-31",NULL,2333,9344,"7","1","0"
2189,"COL","Digital","Independiente",2189,"2022-03-16","pro","12",NULL,"2022-05-25",NULL,2889,5486,"4","10","10"
2190,"COL","Digital","Empresario",2190,"2021-08-28","pro","6",NULL,"2021-09-04",NULL,2753,1858,"8","8","10"
2191,"COL","Digital","Empresario",2191,"2021-04-22","consulta","6",NULL,NULL,NULL,63,9322,"10","6","4"
2192,"COL","Digital","Empresario",2192,"2020-01-06","plus","12",NULL,"2020-01-22",NULL,40,1816,"1","0","3"
2193,"COL","Digital","Empresario",2193,"2019-09-17","consulta","12","pro","2019-09-18","2020-06-19",487,2279,"1","0","5"
2194,"COL","Digital","Independiente",2194,"2019-08-02","pro","12",NULL,"2019-08-03",NULL,23,5061,"9","2","10"
2195,"COL","Digital","Contador",2195,"2021-01-19","consulta","12","pro","2021-03-02","2021-04-09",182,6964,"1","5","7"
2196,"COL","Digital","Empresario",2196,"2020-04-03","pyme","6",NULL,"2020-04-04",NULL,16,1765,"5","6","4"
2197,"COL","Digital","Empresario",2197,"2020-04-20","consulta","12","pyme","2020-04-21","2021-07-05",9,7120,"5","4","10"
2198,"COL","Digital","Independiente",2198,"2020-06-18","pyme","12",NULL,"2020-07-17",NULL,2757,9059,"5","7","6"
2199,"COL","Digital","Empresario",2199,"2021-12-05","pyme","6",NULL,"2021-12-09",NULL,2360,2923,"5","3","1"
2200,"COL","Digital","Independiente",2200,"2020-12-08","pyme","6",NULL,"2021-02-21",NULL,447,3954,"1","4","9"
2201,"COL","Digital","Independiente",2201,"2020-04-01","consulta","12","pyme","2020-07-03","2021-05-30",5,2700,"7","7","2"
2202,"COL","Digital","Contador",2202,"2021-08-20","pyme","6",NULL,"2021-08-21",NULL,1617,7742,"8","8","5"
2203,"COL","Digital","Independiente",2203,"2019-11-12","pro","12",NULL,"2020-01-11",NULL,126,5717,"9","3","9"
2204,"COL","Digital","Empresario",2204,"2020-06-05","pyme","6",NULL,"2020-06-06",NULL,69,7806,"3","8","4"
2205,"COL","Digital","Independiente",2205,"2020-11-05","pro","6",NULL,"2020-12-05",NULL,219,3733,"5","0","2"
2206,"COL","Digital","Independiente",2206,"2020-07-24","pro","6",NULL,"2020-07-25",NULL,2599,4838,"3","0","7"
2207,"COL","Digital","Empresario",2207,"2019-07-10","pro","12",NULL,"2019-07-11",NULL,68,9900,"2","4","6"
2208,"COL","Digital","Independiente",2208,"2022-01-12","pyme","6",NULL,"2022-02-20",NULL,1549,6759,"2","2","6"
2209,"COL","Digital","Contador",2209,"2020-03-17","pyme","6",NULL,"2020-05-15",NULL,19,3680,"4","6","5"
2210,"COL","Digital","Empresario",2210,"2021-06-23","pyme","6",NULL,"2021-07-08",NULL,184,3706,"1","10","6"
2211,"COL","Digital","Empresario",2211,"2022-03-12","consulta","12","plus","2022-05-22","2022-07-17",1585,6862,"9","1","4"
2212,"COL","Digital","Independiente",2212,"2022-03-11","pyme","6",NULL,"2022-04-10",NULL,34,1542,"5","0","5"
2213,"COL","Digital","Independiente",2213,"2019-05-23","pyme","12",NULL,"2019-06-24",NULL,11,1122,"7","6","2"
2214,"COL","Digital","Empresario",2214,"2021-10-26","consulta","12","pro","2021-10-27","2021-12-21",229,8747,"5","2","3"
2215,"COL","Digital","Independiente",2215,"2019-05-29","pro","12",NULL,"2019-05-31",NULL,2229,1320,"2","6","0"
2216,"COL","Digital","Independiente",2216,"2019-12-09","pyme","12",NULL,"2020-02-07",NULL,686,9519,"2","10","0"
2217,"COL","Digital","Empresario",2217,"2019-04-24","pyme","12",NULL,"2019-06-29",NULL,2341,5463,"2","0","8"
2218,"COL","Digital","Empresario",2218,"2021-12-18","pro","12",NULL,"2022-01-10",NULL,11,3858,"5","3","9"
2219,"COL","Digital","Empresario",2219,"2019-02-25","consulta","12",NULL,NULL,NULL,37,5394,"1","7","6"
2220,"COL","Digital","Independiente",2220,"2021-04-01","pro","12",NULL,"2021-04-02",NULL,12,9155,"10","5","5"
2221,"COL","Digital","Empresario",2221,"2019-05-01","consulta","12","pyme","2019-05-22","2019-05-22",50,8314,"2","8","3"
2222,"COL","Digital","Empresario",2222,"2019-12-08","pro","6",NULL,"2019-12-09",NULL,493,6384,"5","6","1"
2223,"COL","Digital","Empresario",2223,"2021-09-07","pyme","12",NULL,"2021-09-08",NULL,6,8194,"9","3","3"
2224,"COL","Digital","Empresario",2224,"2021-06-12","pyme","12",NULL,"2021-08-27",NULL,2,6448,"2","7","4"
2225,"COL","Digital","Empresario",2225,"2019-07-01","consulta","6","pro","2019-07-02","2020-02-14",463,6664,"7","9","8"
2226,"COL","Digital","Empresario",2226,"2021-02-01","consulta","12",NULL,NULL,NULL,61,9492,"8","6","8"
2227,"COL","Digital","Contador",2227,"2021-11-04","pyme","12",NULL,"2022-01-06",NULL,339,6274,"8","7","9"
2228,"COL","Digital","Independiente",2228,"2021-09-20","pyme","6",NULL,"2021-09-21",NULL,402,3953,"3","5","3"
2229,"COL","Digital","Independiente",2229,"2019-12-31","pyme","12",NULL,"2020-01-01",NULL,34,4919,"6","3","10"
2230,"COL","Digital","Independiente",2230,"2020-02-23","consulta","12","pro","2020-04-01","2020-05-05",211,8990,"3","7","4"
2231,"COL","Digital","Empresario",2231,"2020-09-05","pro","12",NULL,"2020-11-26",NULL,246,5909,"1","1","7"
2232,"COL","Digital","Independiente",2232,"2021-09-01","pro","6",NULL,"2021-09-22",NULL,1028,2753,"7","7","4"
2233,"COL","Digital","Empresario",2233,"2019-01-27","consulta","12","pro","2019-01-28","2020-08-16",232,7127,"3","6","6"
2234,"COL","Digital","Empresario",2234,"2021-11-16","plus","12",NULL,"2022-02-17",NULL,86,6649,"8","0","8"
2235,"COL","Digital","Independiente",2235,"2021-06-24","pyme","12",NULL,"2021-08-06",NULL,29,4699,"7","4","7"
2236,"COL","Digital","Empresario",2236,"2021-03-16","pyme","6",NULL,"2021-06-04",NULL,21,6171,"8","3","5"
2237,"COL","Digital","Independiente",2237,"2019-04-18","consulta","6",NULL,NULL,NULL,35,1936,"3","7","2"
2238,"COL","Digital","Independiente",2238,"2021-07-24","plus","6",NULL,"2021-10-16",NULL,21,6845,"3","4","6"
2239,"COL","Digital","Independiente",2239,"2020-01-19","consulta","12","plus","2020-02-25","2020-07-20",700,7248,"8","3","10"
2240,"COL","Digital","Empresario",2240,"2019-08-03","plus","12",NULL,"2019-08-31",NULL,231,4400,"8","5","7"
2241,"COL","Digital","Empresario",2241,"2021-04-16","pro","6",NULL,"2021-04-23",NULL,659,6557,"2","2","3"
2242,"COL","Digital","Empresario",2242,"2019-04-29","pyme","12",NULL,"2019-07-07",NULL,340,7805,"7","3","2"
2243,"COL","Digital","Contador",2243,"2020-01-05","consulta","12","pyme","2020-03-25","2020-05-25",11,9767,"9","7","8"
2244,"COL","Digital","Empresario",2244,"2019-10-07","pro","12",NULL,"2019-10-08",NULL,1564,8833,"5","2","7"
2245,"COL","Digital","Contador",2245,"2020-11-12","pro","6",NULL,"2020-11-13",NULL,543,9052,"6","4","10"
2246,"COL","Digital","Empresario",2246,"2019-06-23","consulta","12","pro","2019-06-24","2020-12-18",462,7607,"5","6","0"
2247,"COL","Digital","Empresario",2247,"2019-07-16","plus","6",NULL,"2019-08-19",NULL,40,9248,"7","6","10"
2248,"COL","Digital","Independiente",2248,"2021-08-11","pro","12",NULL,"2021-08-12",NULL,16,4021,"6","8","9"
2249,"COL","Digital","Empresario",2249,"2020-04-26","pro","6",NULL,"2020-04-27",NULL,1240,9529,"9","10","10"
2250,"COL","Digital","Empresario",2250,"2021-07-17","pro","6",NULL,"2021-07-29",NULL,1556,3627,"6","10","1"
2251,"COL","Digital","Independiente",2251,"2020-11-21","pyme","6",NULL,"2020-11-22",NULL,94,3755,"5","4","7"
2252,"COL","Digital","Empresario",2252,"2019-09-09","pro","6",NULL,"2019-11-04",NULL,43,4898,"5","10","4"
2253,"COL","Digital","Empresario",2253,"2019-06-21","pyme","12",NULL,"2019-06-22",NULL,35,7442,"2","2","9"
2254,"COL","Digital","Empresario",2254,"2019-11-15","pyme","6",NULL,"2020-03-15",NULL,18,7235,"8","10","5"
